BALANCE,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,CUST_ID,Fylld_Minimum_Payments,Index (kluster),Index,INSTALLMENTS_PURCHASES,MINIMUM_PAYMENTS,ONEOFF_PURCHASES,PAYMENTS,ONEOFF_PURCHASES_FREQUENCY,PRC_FULL_PAYMENT,PURCHASES_INSTALLMENTS_FREQUENCY,PURCHASES_FREQUENCY,PURCHASES,PURCHASES_TRX,TENURE
903.29781,1,0,0,0,2500,C10186,303.361632,Kluster1,181,2546.98,303.361632,150.5,1686.196344,0.333333,0,1,1,2697.48,39,12
0,0,0,0,0,5000,C10187,1297.11,Kluster1,182,23,1297.11,0,0,0,0,0.083333,0.083333,23,1,12
2881.253586,1,17661.49486,0.75,28,4500,C10188,931.618475,Kluster1,183,117,931.618475,0,17301.83238,0,0.166667,0.166667,0.25,117,3,12
5.465999,0.090909,0,0,0,12000,C10189,1297.11,Kluster1,184,23.81,1297.11,173,0,0.083333,0,0.083333,0.083333,196.81,3,12
117.442684,1,0,0,0,10000,C10190,136.827952,Kluster1,185,160.73,136.827952,493,441.588141,0.416667,0,0.416667,0.666667,653.73,15,12
168.522709,0.818182,0,0,0,1200,C10191,197.638558,Kluster1,186,2009.05,197.638558,0,2612.760497,0,0.142857,0.75,0.833333,2009.05,22,12
1706.014379,1,1657.090283,0.25,4,6000,C10192,374.595505,Kluster1,187,147.78,374.595505,0,1186.062765,0,0,0.166667,0.166667,147.78,2,12
874.583247,1,0,0,0,900,C10193,693.894717,Kluster1,188,357.47,693.894717,159.07,579.749308,0.333333,0,0.916667,1,516.54,30,12
861.001207,1,446.233197,0.083333,1,2400,C10194,1297.11,Kluster1,189,0,1297.11,969.56,0,0.416667,0,0,0.416667,969.56,6,12
966.251742,1,955.959749,0.083333,1,1500,C10196,286.299328,Kluster1,190,0,286.299328,311.45,277.522439,0.333333,0,0,0.333333,311.45,15,12
38.615644,0.727273,0,0,0,6150,C10197,55.79974,Kluster1,191,0,55.79974,280.4,254.392984,0.25,0.090909,0,0.25,280.4,3,12
189.687964,1,0,0,0,6000,C10198,1297.11,Kluster1,192,0,1297.11,66.14,0,0.083333,0,0,0.083333,66.14,2,12
40.417255,0.363636,1631.576375,0.083333,1,4000,C10199,24.815878,Kluster1,193,0,24.815878,79.2,1647.880773,0.083333,0.083333,0,0.083333,79.2,1,12
5462.897068,1,0,0,0,16500,C10200,1755.253802,Kluster2,194,1453.32,1755.253802,0,1382.269127,0,0,0.5,0.5,1453.32,18,12
3983.923705,1,0,0,0,4000,C10201,1431.201171,Kluster2,195,0,1431.201171,756.54,1110.870941,0.5,0,0,0.5,756.54,15,12
5588.846272,1,0,0,0,11500,C10202,1825.176503,Kluster2,196,2903.6,1825.176503,603.75,1412.597253,0.166667,0,0.833333,0.916667,3507.35,34,12
281.170378,0.818182,0,0,0,8000,C10203,187.046284,Kluster1,197,3106.89,187.046284,56.8,2422.911622,0.083333,0.888889,0.666667,0.75,3163.69,36,12
130.251538,0.909091,0,0,0,15000,C10204,182.429461,Kluster1,198,260.4,182.429461,1082.79,1043.55929,1,0.545455,0.583333,1,1343.19,33,12
1973.814964,1,0,0,0,8000,C10205,762.682834,Kluster1,199,0,762.682834,873,541.722532,0.166667,0,0,0.166667,873,5,12
5698.539876,1,2039.52804,0.75,14,6000,C10206,3463.174962,Kluster2,200,47.55,3463.174962,0,2976.579866,0,0,0.166667,0.166667,47.55,2,12
43.103899,0.454545,0,0,0,23000,C10207,68.725483,Kluster1,201,0,68.725483,370,1212.054219,0.166667,0,0,0.166667,370,2,12
566.546048,0.909091,1044.651618,0.333333,6,2000,C10208,313.052687,Kluster1,202,92,313.052687,313.75,1249.835142,0.166667,0,0.416667,0.5,405.75,12,12
24.527253,0.909091,0,0,0,4000,C10209,169.78292,Kluster1,203,261.64,169.78292,0,376.758504,0,0.818182,0.833333,0.833333,261.64,10,12
8350.145568,1,893.757903,0.083333,2,14000,C10211,2557.044576,Kluster2,204,1146.48,2557.044576,842.8,4720.900413,0.166667,0,0.166667,0.333333,1989.28,8,12
4559.779234,1,0,0,0,7500,C10212,2925.275522,Kluster2,205,2640.5,2925.275522,8208,9423.715495,0.666667,0,1,1,10848.5,123,12
2.67713,0.090909,0,0,0,4000,C10213,29.700051,Kluster1,206,43.39,29.700051,0,130.107234,0,0.090909,0.083333,0.083333,43.39,1,12
1570.682346,1,1665.331678,0.416667,9,1800,C10214,808.217224,Kluster1,207,0,808.217224,645.32,2591.391006,0.166667,0,0,0.166667,645.32,2,12
7201.736985,1,5468.620604,0.25,16,10500,C10215,2391.987571,Kluster2,208,125,2391.987571,862.1,1941.541158,0.333333,0,0.083333,0.333333,987.1,9,12
6467.885013,1,3947.86784,0.416667,10,11500,C10216,1887.413517,Kluster2,209,485.43,1887.413517,978.71,1658.563509,0.583333,0,0.666667,0.833333,1464.14,23,12
64.080909,0.454545,0,0,0,5000,C10217,59.04439,Kluster1,210,327,59.04439,600,1260.16384,0.083333,0.222222,0.166667,0.25,927,4,12
5635.860679,1,5933.467329,0.75,24,10000,C10218,1731.549385,Kluster2,211,239.9,1731.549385,153.72,1919.630466,0.916667,0,0.166667,0.916667,393.62,15,12
3670.50596,1,0,0,0,7500,C10219,941.496383,Kluster2,212,89.37,941.496383,876.13,1034.932404,0.5,0,0.083333,0.5,965.5,9,12
2458.376257,0.818182,102.275984,0.083333,1,7500,C10220,647.20869,Kluster1,213,0,647.20869,0,4543.63481,0,0,0,0,0,0,12
768.004936,1,0,0,0,6000,C10221,217.027653,Kluster1,214,0,217.027653,336.41,947.696134,0.75,0,0,0.75,336.41,9,12
75.647479,0.727273,0,0,0,4000,C10222,48.659935,Kluster1,215,540,48.659935,0,548.967281,0,0,0.166667,0.25,540,3,12
2.433254,0.181818,0,0,0,7500,C10223,1297.11,Kluster1,216,36,1297.11,0,0,0,0,0.083333,0.166667,36,2,12
1121.730896,1,197.648111,0.083333,1,1500,C10224,471.496776,Kluster1,217,775.42,471.496776,103.1,542.836917,0.166667,0,0.916667,1,878.52,39,12
7.56809,0.545455,0,0,0,11500,C10226,75.515008,Kluster1,218,77.18,75.515008,67.08,134.710832,0.083333,0.111111,0.166667,0.333333,144.26,7,12
2053.441598,1,1738.33378,0.833333,16,2000,C10227,2661.324808,Kluster1,219,52.5,2661.324808,441.35,2795.059574,0.333333,0,0.25,0.5,493.85,10,12
2422.311938,1,188.783221,0.083333,1,8500,C10228,582.589765,Kluster1,220,1034.44,582.589765,3456.25,5763.666926,0.916667,0,1,1,4490.69,52,12
9047.621884,1,0,0,0,10000,C10229,8517.258683,Kluster2,221,5089.46,8517.258683,6099.16,11994.41815,0.75,0,1,1,11188.62,151,12
3061.213971,1,0,0,0,7000,C10230,985.954762,Kluster1,222,36.5,985.954762,1792.7,971.234118,1,0,0.083333,1,1829.2,17,12
41.642389,0.857143,0,0,0,2700,C10231,99.401747,Kluster1,223,0,99.401747,75.99,69.163384,0.142857,0,0,0.142857,75.99,1,7
5431.622968,1,0,0,0,14500,C10232,1370.519926,Kluster2,224,225.6,1370.519926,1598.56,1508.016452,0.916667,0,0.75,1,1824.16,23,12
6571.484039,1,0,0,0,8500,C10233,1824.680131,Kluster2,225,0,1824.680131,9325.22,11036.72668,0.333333,0,0,0.333333,9325.22,5,12
28.461629,1,0,0,0,4000,C10234,104.857518,Kluster1,226,0,104.857518,100,125.769169,0.083333,0,0,0.083333,100,1,12
4178.625215,1,0,0,0,4000,C10235,3868.70983,Kluster2,227,1001.2,3868.70983,430.69,2384.542045,0.416667,0,0.833333,1,1431.89,39,12
3019.019487,1,0,0,0,8500,C10236,739.224894,Kluster1,228,904.08,739.224894,1356.33,2187.930651,0.416667,0,0.75,0.833333,2260.41,25,12
1.045584,0.333333,466.643895,0.111111,1,1200,C10237,25.537,Kluster1,229,0,25.537,0,1068.581252,0,0.5,0,0,0,0,9
2723.369217,0.909091,0,0,0,19500,C10238,726.696049,Kluster1,230,9251.65,726.696049,1158.84,9695.650901,0.666667,0.363636,0.583333,0.75,10410.49,41,12
1070.999446,1,0,0,0,1400,C10239,438.324017,Kluster1,231,508.7,438.324017,482,505.317328,0.25,0,0.583333,0.75,990.7,13,12
279.608696,1,0,0,0,2900,C10240,2733.317012,Kluster1,232,3034.92,2733.317012,0,2928.909865,0,0.083333,1,1,3034.92,12,12
1255.901821,1,1092.634704,0.083333,1,5700,C10241,422.331098,Kluster1,233,0,422.331098,1038.81,1215.454299,0.916667,0,0,0.916667,1038.81,21,12
2229.857287,1,0,0,0,2500,C10242,628.211031,Kluster1,234,0,628.211031,45.65,542.7463,0.083333,0,0,0.083333,45.65,1,12
2363.489077,1,263.884743,0.083333,1,3000,C10243,1075.456585,Kluster1,235,1255.68,1075.456585,1386.3,1839.928884,0.666667,0,0.75,0.833333,2641.98,41,12
4014.388265,1,0,0,0,8000,C10244,1297.11,Kluster2,236,0,1297.11,1189.52,0,1,0,0,1,1189.52,12,12
7623.224897,1,2800.728343,0.25,3,12000,C10245,1774.584333,Kluster2,237,300,1774.584333,0,1975.974183,0,0,0.416667,0.5,300,6,12
3421.571922,1,154.341344,0.083333,1,10500,C10246,975.504012,Kluster2,238,83.81,975.504012,42.88,2515.435738,0.083333,0,0.25,0.333333,126.69,5,12
48.898611,0.545455,182.357669,0.166667,3,5500,C10247,69.921472,Kluster1,239,247.09,69.921472,0,409.594792,0,0,0.416667,0.5,247.09,7,12
1874.716289,1,0,0,0,1950,C10248,1089.040271,Kluster1,240,218.1,1089.040271,83,586.974046,0.166667,0,0.333333,0.583333,301.1,10,12
3215.511032,0.818182,7616.064965,0.25,4,7200,C10249,1297.11,Kluster1,241,0,1297.11,1112.2,0,0.25,0,0,0.25,1112.2,4,12
237.235398,0.636364,0,0,0,4000,C10250,169.879335,Kluster1,242,739.57,169.879335,1670.5,3773.727455,0.083333,1,0.333333,0.5,2410.07,15,12
1272.927288,1,0,0,0,8000,C10251,318.305326,Kluster1,243,566.85,318.305326,4783.34,5825.602115,1,0.166667,0.916667,1,5350.19,101,12
558.476701,1,0,0,0,5500,C10252,213.369694,Kluster1,244,0,213.369694,630.03,426.092563,0.090909,0,0,0.090909,630.03,1,11
2814.207626,1,0,0,0,3000,C10253,1328.897516,Kluster1,245,1117.22,1328.897516,2080.02,3574.480603,0.666667,0,1,1,3197.24,49,12
8.061012,0.363636,0,0,0,3000,C10254,41.436595,Kluster1,246,133,41.436595,0,130.61272,0,0.181818,0.166667,0.25,133,3,12
435.862142,1,0,0,0,12000,C10255,236.619362,Kluster1,247,622.74,236.619362,1023.42,1055.835407,0.583333,0,0.75,1,1646.16,33,12
6.390383,1,0,0,0,1500,C10256,75.967742,Kluster1,248,79.66,75.967742,0,75.896288,0,0,1,1,79.66,12,12
9612.21512,1,13439.5704,0.416667,12,12000,C10257,2501.560923,Kluster2,249,319.92,2501.560923,0,10993.89211,0,0,1,1,319.92,12,12
7938.559134,1,0,0,0,12500,C10258,1912.298544,Kluster2,250,133.79,1912.298544,3543.73,2657.856602,1,0,0.5,1,3677.52,98,12
2344.478291,1,4003.968939,0.333333,6,4000,C10259,716.70488,Kluster1,251,0,716.70488,1041.63,3033.665478,0.25,0,0,0.25,1041.63,14,12
996.48222,1,0,0,0,1000,C10260,1382.292833,Kluster1,252,675.96,1382.292833,0,1851.602411,0,0.083333,1,1,675.96,12,12
19.508047,1,0,0,0,2000,C10261,71.965063,Kluster1,253,193.14,71.965063,0,220.46377,0,0.25,0.416667,0.416667,193.14,5,12
185.640313,1,0,0,0,11500,C10262,183.298253,Kluster1,254,0,183.298253,1703.23,1449.039414,1,1,0,1,1703.23,13,12
5335.302925,1,468.958688,0.166667,2,6000,C10263,1249.937085,Kluster2,255,0,1249.937085,0,1350.318606,0,0,0,0,0,0,12
22.189283,0.363636,0,0,0,1500,C10265,149.977816,Kluster1,256,234.16,149.977816,0,479.910499,0,0.5,0.272727,0.363636,234.16,4,11
5.871769,0.818182,0,0,0,10000,C10266,75.595199,Kluster1,257,0,75.595199,29.68,76.943584,0.083333,0,0,0.083333,29.68,1,12
1049.496471,1,774.260436,0.25,6,11000,C10267,229.655091,Kluster1,258,225.96,229.655091,1096.71,802.38543,0.75,0,0.416667,0.833333,1322.67,28,12
5570.190127,1,0,0,0,13500,C10269,2216.638394,Kluster2,259,1607.88,2216.638394,0,1583.411686,0,0,1,1,1607.88,84,12
1668.591831,1,1716.941235,0.166667,5,1800,C10270,568.063083,Kluster1,260,0,568.063083,0,2166.981163,0,0.083333,0,0,0,0,12
2224.590946,0.818182,0,0,0,9000,C10271,629.080506,Kluster1,261,0,629.080506,3183,3823.346244,0.166667,0,0,0.166667,3183,2,12
2903.781184,1,103.610197,0.083333,1,4500,C10272,655.633916,Kluster1,262,1673.89,655.633916,1340.34,1350.370286,0.833333,0,1,1,3014.23,93,12
2041.480046,1,191.331735,0.083333,1,3000,C10273,1737.893866,Kluster1,263,2378.5,1737.893866,4944.88,3792.095079,0.833333,0.083333,0.75,1,7323.38,81,12
7755.698607,1,7540.30735,0.5,12,10000,C10274,7256.951816,Kluster2,264,4460.78,7256.951816,4072.76,4758.209146,0.5,0,0.833333,1,8533.54,72,6
614.263149,0.727273,0,0,0,9000,C10275,312.343947,Kluster1,265,334.13,312.343947,74.8,2161.153147,0.083333,0,0.5,0.5,408.93,10,12
8097.334733,1,0,0,0,7500,C10276,9952.672511,Kluster2,266,3799.92,9952.672511,200,5624.074339,0.083333,0,1,1,3999.92,14,12
1082.33027,1,0,0,0,6000,C10277,289.439818,Kluster1,267,2322.68,289.439818,657.78,1116.967993,0.5,0,1,1,2980.46,50,12
2734.66412,1,0,0,0,7500,C10278,670.049653,Kluster1,268,0,670.049653,560.73,717.798364,0.916667,0,0,0.916667,560.73,11,12
80.708806,1,0,0,0,9500,C10279,92.012927,Kluster1,269,0,92.012927,569.9,634.000055,0.166667,0.083333,0,0.166667,569.9,3,12
2554.525229,1,1898.690655,0.083333,1,10950,C10280,608.36886,Kluster1,270,87.69,608.36886,6099.08,11198.92613,0.75,0.083333,0.25,0.916667,6186.77,38,12
535.947221,1,438.469118,0.083333,1,8500,C10281,208.73456,Kluster1,271,1533.83,208.73456,3016.98,4317.191232,0.916667,0.916667,1,1,4550.81,99,12
3905.365959,1,1659.19931,0.416667,5,7500,C10282,989.783286,Kluster2,272,0,989.783286,150.8,990.524408,0.166667,0,0,0.166667,150.8,2,12
156.278339,1,0,0,0,14000,C10283,193.369942,Kluster1,273,380,193.369942,1005.1,1280.473571,0.5,0.833333,0.75,1,1385.1,21,12
5131.319584,1,0,0,0,11500,C10284,1971.129435,Kluster2,274,5992.35,1971.129435,26547.43,26652.34432,1,0.083333,1,1,32539.78,98,12
5265.763713,1,15452.97758,0.333333,13,16500,C10285,1055.547896,Kluster2,275,365.53,1055.547896,44.71,12005.3074,0.083333,0.083333,0.916667,0.916667,410.24,21,12
2.564117,0.181818,0,0,0,1500,C10286,86.245988,Kluster1,276,0,86.245988,47.95,294.507498,0.083333,0,0,0.083333,47.95,1,12
1873.084577,1,181.139378,0.083333,1,2100,C10287,524.426392,Kluster1,277,0,524.426392,126.57,483.557464,0.25,0,0,0.25,126.57,4,12
32.124999,0.272727,0,0,0,5700,C10288,1297.11,Kluster1,278,0,1297.11,380.89,0,0.083333,0,0,0.083333,380.89,1,12
1473.495809,1,0,0,0,10500,C10289,570.250342,Kluster1,279,414,570.250342,0,5863.94034,0,0.5,0.666667,0.75,414,9,12
1504.82705,1,1189.292764,0.083333,1,8500,C10290,479.831475,Kluster1,280,1380,479.831475,630,859.829946,0.166667,0,1,1,2010,14,12
7645.108427,1,0,0,0,13500,C10291,1741.158024,Kluster2,281,360.5,1741.158024,4332.65,4786.64868,0.416667,0,0.333333,0.5,4693.15,12,12
1129.33758,1,72.259355,0.083333,1,1000,C10292,1623.389428,Kluster1,282,498.96,1623.389428,0,829.505486,0,0,1,1,498.96,12,12
668.956687,1,0,0,0,9500,C10293,272.270427,Kluster1,283,76.08,272.270427,148.12,568.336995,0.083333,0,0.416667,0.583333,224.2,9,12
2302.184366,1,0,0,0,2500,C10294,2173.680619,Kluster1,284,1933.73,2173.680619,922.84,2914.419813,0.25,0,1,1,2856.57,62,12
272.711518,0.818182,682.156051,0.083333,2,3000,C10295,144.621645,Kluster1,285,0,144.621645,0,2755.877257,0,0.181818,0,0,0,0,12
4246.430225,1,9270.408108,0.666667,16,7000,C10296,1793.262654,Kluster2,286,0,1793.262654,0,6010.525656,0,0.083333,0,0,0,0,12
2420.761135,1,567.233798,0.083333,2,3000,C10297,609.206784,Kluster1,287,0,609.206784,0,871.713321,0,0,0,0,0,0,12
2935.324966,1,1876.241162,0.25,4,5000,C10298,1114.588285,Kluster1,288,57.76,1114.588285,351.87,580.13865,0.583333,0,0.083333,0.583333,409.63,12,12
83.148283,0.636364,0,0,0,6500,C10299,122.850835,Kluster1,289,0,122.850835,843.34,1024.267592,0.5,0.5,0,0.5,843.34,17,12
5469.851311,1,512.792701,0.166667,3,6000,C10300,2019.027883,Kluster2,290,0,2019.027883,0,1362.966798,0,0,0,0,0,0,12
280.142117,1,0,0,0,10000,C10301,233.614975,Kluster1,291,1477.97,233.614975,758.52,1986.838064,1,1,0.666667,1,2236.49,34,12
5790.930626,1,2516.727082,0.166667,6,6000,C10302,2092.915898,Kluster2,292,65.1,2092.915898,399.41,1515.594331,0.25,0,0.166667,0.416667,464.51,10,12
3605.714046,1,0,0,0,5000,C10303,761.012234,Kluster2,293,0,761.012234,1779,856.05828,0.166667,0,0,0.166667,1779,2,12
3992.261885,1,348.834361,0.583333,9,4000,C10304,1229.820066,Kluster2,294,0,1229.820066,0,1057.678259,0,0,0,0,0,0,12
41.833264,1,0,0,0,6000,C10305,163.287618,Kluster1,295,456.36,163.287618,0,370.996177,0,0.333333,0.916667,1,456.36,14,12
635.090434,0.818182,0,0,0,2900,C10306,197.416104,Kluster1,296,3506.34,197.416104,2252.37,7943.57021,0.25,1,0.75,0.75,5758.71,48,12
1521.1681,1,2792.67597,0.25,3,6000,C10307,388.258009,Kluster1,297,0,388.258009,245.98,2261.523522,0.166667,0,0,0.166667,245.98,2,12
5547.092593,1,3298.958165,0.083333,2,12000,C10308,1351.998523,Kluster2,298,0,1351.998523,0,1786.142816,0,0,0,0,0,0,12
2503.107213,1,0,0,0,3000,C10309,857.535876,Kluster1,299,0,857.535876,733.9,1620.193277,1,0,0,1,733.9,13,12
191.450711,1,380.972341,0.083333,1,500,C10310,137.046292,Kluster1,300,0,137.046292,1641.07,1583.918811,0.666667,0.636364,0,0.666667,1641.07,15,12
3621.70204,1,1684.957411,0.166667,8,4000,C10311,1403.477006,Kluster2,301,0,1403.477006,674.73,1139.058595,0.25,0,0,0.25,674.73,12,12
2762.479434,1,0,0,0,11000,C10312,1013.086448,Kluster1,302,1176.16,1013.086448,1526.31,7596.768364,0.25,0.083333,1,1,2702.47,27,12
4338.606862,1,1817.569093,0.083333,4,8000,C10313,964.118618,Kluster2,303,0,964.118618,0,8019.800702,0,0,0,0,0,0,12
388.873921,0.727273,0,0,0,2700,C10314,199.955286,Kluster1,304,116.8,199.955286,1462.35,451.600059,0.5,0,0.25,0.583333,1579.15,15,12
9261.310686,1,8603.045938,0.416667,10,11000,C10315,2576.552758,Kluster2,305,0,2576.552758,0,1933.413908,0,0,0,0,0,0,12
208.131845,1,0,0,0,4500,C10316,165.05215,Kluster1,306,1709.88,165.05215,451.5,2059.879468,0.166667,1,1,1,2161.38,41,12
169.088238,1,0,0,0,6000,C10317,173.686552,Kluster1,307,1036.12,173.686552,446.07,1289.570234,0.583333,0.666667,0.666667,1,1482.19,26,12
133.911556,1,0,0,0,3500,C10318,186.240772,Kluster1,308,901.6,186.240772,544.45,1364.121036,0.083333,0.833333,1,1,1446.05,16,12
1613.34907,0.909091,1606.322681,0.181818,3,4500,C10319,648.139459,Kluster1,309,0,648.139459,0,312.433361,0,0,0,0,0,0,11
566.908563,1,0,0,0,2100,C10320,1297.11,Kluster1,310,93.36,1297.11,303.7,0,0.166667,0,0.583333,0.666667,397.06,12,12
53.208422,1,0,0,0,15000,C10321,162.94308,Kluster1,311,39.15,162.94308,459.02,611.606459,0.916667,0.909091,0.083333,0.916667,498.17,14,12
1329.967543,1,1763.794583,0.25,10,2500,C10322,956.330023,Kluster1,312,712.44,956.330023,1296.68,2715.972095,1,0,1,1,2009.12,36,12
515.904786,1,0,0,0,6000,C10323,1297.11,Kluster1,313,2959.24,1297.11,2399.78,0,1,0,1,1,5359.02,60,12
927.041961,1,402.974164,0.333333,5,1000,C10324,339.553093,Kluster1,314,0,339.553093,0,719.974244,0,0,0,0,0,0,12
1872.767651,1,3394.509419,0.166667,3,5500,C10325,627.015802,Kluster1,315,0,627.015802,0,1151.721386,0,0,0,0,0,0,12
185.396312,1,842.456926,0.363636,7,1000,C10326,137.6915,Kluster1,316,0,137.6915,0,117.542764,0,0,0,0,0,0,11
4823.822993,0.857143,6481.300951,0.142857,4,7000,C10327,1148.631716,Kluster2,317,0,1148.631716,0,863.62306,0,0,0,0,0,0,7
994.105777,1,0,0,0,1950,C10328,417.290247,Kluster1,318,0,417.290247,126.2,314.302968,0.833333,0,0,0.833333,126.2,10,12
40.089221,1,0,0,0,1500,C10329,286.122587,Kluster1,319,225,286.122587,0,325.578502,0,0.166667,1,1,225,12,12
0.478714,0.090909,0,0,0,6000,C10330,1297.11,Kluster1,320,575.97,1297.11,159,1159.135064,0.083333,0,0.75,0.833333,734.97,16,12
4732.37354,1,2173.356068,0.416667,11,5700,C10331,1172.289863,Kluster2,321,14.95,1172.289863,0,1289.284068,0,0,0.083333,0.083333,14.95,1,12
9206.811696,1,4653.693195,0.333333,9,12500,C10332,2199.077716,Kluster2,322,524.98,2199.077716,350,2055.100879,0.083333,0,0.666667,0.75,874.98,16,12
6719.376505,1,2443.262416,0.333333,7,7500,C10333,2488.976669,Kluster2,323,0,2488.976669,0,1493.089193,0,0,0,0,0,0,12
2233.074041,1,0,0,0,8000,C10334,579.587654,Kluster1,324,0,579.587654,445.2,1042.991769,0.166667,0,0,0.166667,445.2,4,12
1867.649838,1,3264.573342,0.666667,9,4500,C10335,401.970276,Kluster1,325,0,401.970276,0,476.162309,0,0,0,0,0,0,12
57.842746,1,0,0,0,1500,C10336,148.28357,Kluster1,326,689.34,148.28357,0,453.842413,0,0.333333,1,1,689.34,24,12
4194.033835,0.727273,0,0,0,21000,C10337,1479.309409,Kluster2,327,1586.27,1479.309409,420.6,19714.09728,0.083333,0.1,0.666667,0.666667,2006.87,26,12
2459.862339,1,927.25167,0.25,4,2500,C10338,1933.173023,Kluster1,328,0,1933.173023,678,1926.31853,1,0,0,1,678,12,12
850.630114,1,1700.634586,0.333333,7,1000,C10339,367.409536,Kluster1,329,0,367.409536,0.05,1084.281127,0.083333,0,0,0.083333,0.05,1,12
353.198215,1,0,0,0,8500,C10340,192.66679,Kluster1,330,52.72,192.66679,3032.97,2690.525687,1,1,0.083333,1,3085.69,21,12
2669.160638,1,142.141325,0.166667,2,3000,C10341,1122.076137,Kluster1,331,0,1122.076137,0,642.777061,0,0,0,0,0,0,12
92.440743,0.909091,0,0,0,6000,C10342,169.005281,Kluster1,332,0,169.005281,1080,1077.058667,0.75,1,0,0.75,1080,12,12
706.675991,1,0,0,0,6500,C10343,280.821958,Kluster1,333,303.75,280.821958,2417.41,4952.900653,0.5,0.083333,1,1,2721.16,32,12
361.319366,1,0,0,0,14000,C10344,197.186568,Kluster1,334,1712.4,197.186568,1383.56,4003.782858,0.916667,0.583333,0.833333,1,3095.96,32,12
2324.086254,0.909091,1600.758078,0.909091,13,2300,C10345,2077.873573,Kluster1,335,0,2077.873573,0,2147.890523,0,0,0,0,0,0,11
2922.487907,1,3595.158425,0.166667,9,9500,C10346,797.250949,Kluster1,336,71.07,797.250949,0,9226.751112,0,0,0.166667,0.25,71.07,3,12
98.364739,0.181818,0,0,0,1200,C10347,53.655347,Kluster1,337,65,53.655347,0,718.794328,0,0,0.166667,0.166667,65,2,12
498.208616,1,0,0,0,9000,C10348,163.459999,Kluster1,338,388.97,163.459999,4397.64,3805.669705,0.833333,1,0.5,0.916667,4786.61,61,12
16.93339,0.454545,0,0,0,2500,C10349,149.301101,Kluster1,339,174.42,149.301101,0,347.08638,0,0.75,0.25,0.333333,174.42,5,12
3355.631092,1,0,0,0,13500,C10350,890.639118,Kluster2,340,242.88,890.639118,0,6084.115091,0,0.090909,1,1,242.88,12,12
907.982017,1,1011.997944,0.166667,5,3200,C10351,300.210049,Kluster1,341,0,300.210049,216.94,222.02316,0.166667,0,0,0.166667,216.94,3,12
1132.386178,0.454545,14048.07181,0.416667,20,6000,C10352,406.790252,Kluster1,342,0,406.790252,2246.3,32048.6122,0.333333,0.8,0,0.333333,2246.3,8,12
1254.6691,1,198.686744,0.083333,1,1500,C10353,432.68808,Kluster1,343,0,432.68808,361.73,535.606816,0.166667,0,0,0.166667,361.73,2,12
80.336636,0.6,0,0,0,1800,C10354,85.297166,Kluster1,344,0,85.297166,330,345.330572,0.1,0,0,0.1,330,1,10
260.838885,1,0,0,0,9500,C10355,176.283228,Kluster1,345,1056.15,176.283228,1797.96,2437.332725,0.833333,1,0.916667,1,2854.11,51,12
17.356961,0.454545,0,0,0,2000,C10356,74.667401,Kluster1,346,300,74.667401,90,302.454171,0.083333,0,0.5,0.5,390,7,12
1897.672025,1,0,0,0,5500,C10357,440.30634,Kluster1,347,0,440.30634,422.18,2961.632199,1,0,0,1,422.18,12,12
1032.241153,1,0,0,0,3000,C10358,237.328382,Kluster1,348,541.02,237.328382,464.5,1866.265366,0.5,0,0.833333,1,1005.52,33,12
3536.601227,1,5340.016172,0.75,20,11000,C10359,834.025674,Kluster2,349,1173.83,834.025674,959.1,8251.146946,0.333333,0,1,1,2132.93,74,12
21.580264,0.909091,0,0,0,5000,C10360,155.792859,Kluster1,350,284.72,155.792859,0,344.161416,0,0.8,0.666667,0.666667,284.72,16,12
4211.539631,1,455.581546,0.083333,1,10500,C10361,1164.178674,Kluster2,351,0,1164.178674,0,1288.287239,0,0,0,0,0,0,12
1732.715258,1,0,0,0,11500,C10362,563.827502,Kluster1,352,763.31,563.827502,2480.85,5674.185857,0.666667,0,0.5,1,3244.16,29,12
8939.461145,1,5309.949725,0.5,11,9500,C10364,4951.58548,Kluster2,353,1585,4951.58548,905.17,3957.017497,0.166667,0,0.416667,0.5,2490.17,8,12
36.567901,0.090909,0,0,0,4800,C10365,1297.11,Kluster1,354,0,1297.11,1098.31,0,0.083333,0,0,0.083333,1098.31,1,12
41.754778,0.181818,0,0,0,8500,C10366,57.150516,Kluster1,355,0,57.150516,636.15,918.414211,0.166667,0.181818,0,0.166667,636.15,5,12
